State,Year,Quarter,HPI
NH,2020,1,511.48
NH,2020,2,519.39
NH,2020,3,531.39
NH,2020,4,547.15
NH,2021,1,563.14
NH,2021,2,596.55
NH,2021,3,632.66
NH,2021,4,650.65
NJ,1975,1,63.84
NJ,1975,2,59.24
NJ,1975,3,60.01
NJ,1975,4,62.83
NJ,1976,1,62.82
NJ,1976,2,63.82
NJ,1976,3,65.89
NJ,1976,4,62.05
NJ,1977,1,65.03
NJ,1977,2,65.28
NJ,1977,3,67.4
NJ,1977,4,69.39
NJ,1978,1,71.19
NJ,1978,2,73.26
NJ,1978,3,76.39
NJ,1978,4,79.54
NJ,1979,1,85.02
NJ,1979,2,87.1
NJ,1979,3,91.58
NJ,1979,4,94.19
NJ,1980,1,100
NJ,1980,2,101.57
NJ,1980,3,100.81
NJ,1980,4,103.81
NJ,1981,1,104.31
NJ,1981,2,105.93
NJ,1981,3,107.59
NJ,1981,4,105.91
NJ,1982,1,105.41
NJ,1982,2,108.96
NJ,1982,3,109.18
NJ,1982,4,109.64
NJ,1983,1,110.11
NJ,1983,2,113.77
NJ,1983,3,117.67
NJ,1983,4,120.88
NJ,1984,1,123.88
NJ,1984,2,130.2
NJ,1984,3,134.99
NJ,1984,4,138.22
NJ,1985,1,142.24
NJ,1985,2,148.51
NJ,1985,3,155.03
NJ,1985,4,161.95
NJ,1986,1,168.01
NJ,1986,2,178.11
NJ,1986,3,189.25
NJ,1986,4,199.15
NJ,1987,1,210.17
NJ,1987,2,221.35
NJ,1987,3,230.03
NJ,1987,4,235.36
NJ,1988,1,240.43
NJ,1988,2,246.47
NJ,1988,3,247.23
NJ,1988,4,246.41
NJ,1989,1,245.94
NJ,1989,2,245.37
NJ,1989,3,246.64
NJ,1989,4,247.39
NJ,1990,1,244.3
NJ,1990,2,239.09
NJ,1990,3,235.79
NJ,1990,4,231.9
NJ,1991,1,230.82
NJ,1991,2,229.16
NJ,1991,3,227.84
NJ,1991,4,230.49
NJ,1992,1,232.33
NJ,1992,2,230.41
NJ,1992,3,232.24
NJ,1992,4,233.63
NJ,1993,1,233.5
NJ,1993,2,235.11
NJ,1993,3,235.69
NJ,1993,4,237.16
NJ,1994,1,237.8
NJ,1994,2,235.71
NJ,1994,3,233.48
NJ,1994,4,230.71
NJ,1995,1,230.58
NJ,1995,2,233.16
NJ,1995,3,237.11
NJ,1995,4,237.7
NJ,1996,1,240.8
NJ,1996,2,238.91
NJ,1996,3,238.44
NJ,1996,4,238.33
NJ,1997,1,240.14
NJ,1997,2,240.99
NJ,1997,3,243.73
NJ,1997,4,246.12
NJ,1998,1,250.65
NJ,1998,2,251.54
NJ,1998,3,254.17
NJ,1998,4,256.05
NJ,1999,1,259.16
NJ,1999,2,262.8
NJ,1999,3,269.32
NJ,1999,4,272.19
NJ,2000,1,279.33
NJ,2000,2,285.99
NJ,2000,3,294.43
NJ,2000,4,298.88
NJ,2001,1,305.66
NJ,2001,2,314.35
NJ,2001,3,323.45
NJ,2001,4,329.85
NJ,2002,1,339.39
NJ,2002,2,352.05
NJ,2002,3,363.77
NJ,2002,4,372.19
NJ,2003,1,379.06
NJ,2003,2,385.71
NJ,2003,3,397.46
NJ,2003,4,417.63
NJ,2004,1,426.24
NJ,2004,2,439.66
NJ,2004,3,469.24
NJ,2004,4,481.18
NJ,2005,1,495.52
NJ,2005,2,517.03
NJ,2005,3,536.84
NJ,2005,4,553.2
NJ,2006,1,563.75
NJ,2006,2,570.3
NJ,2006,3,573.76
NJ,2006,4,576.66
NJ,2007,1,577.45
NJ,2007,2,573.78
NJ,2007,3,566.84
NJ,2007,4,564.33
NJ,2008,1,560.61
NJ,2008,2,544.6
NJ,2008,3,529.03
NJ,2008,4,523.52
NJ,2009,1,522.07
NJ,2009,2,505.2
NJ,2009,3,492.45
NJ,2009,4,488.72
NJ,2010,1,486.01
NJ,2010,2,482.32
NJ,2010,3,485.61
NJ,2010,4,484.58
NJ,2011,1,473.16
NJ,2011,2,463.63
NJ,2011,3,462.21
NJ,2011,4,462.34
NJ,2012,1,456.05
NJ,2012,2,449.98
NJ,2012,3,452.42
NJ,2012,4,453.45
NJ,2013,1,453.35
NJ,2013,2,454.13
NJ,2013,3,454.66
NJ,2013,4,455.83
NJ,2014,1,458.26
NJ,2014,2,463.26
NJ,2014,3,467.59
NJ,2014,4,469.63
NJ,2015,1,473.67
NJ,2015,2,477.35
NJ,2015,3,478.21
NJ,2015,4,479.13
NJ,2016,1,482.16
NJ,2016,2,487.81
NJ,2016,3,492.52
NJ,2016,4,494.29
NJ,2017,1,489.59
NJ,2017,2,497.56
NJ,2017,3,504.06
NJ,2017,4,505.42
NJ,2018,1,508.6
NJ,2018,2,513.11
NJ,2018,3,516.89
NJ,2018,4,517.49
NJ,2019,1,521.74
NJ,2019,2,529.48
NJ,2019,3,537.44
NJ,2019,4,541.14
NJ,2020,1,545.7
NJ,2020,2,551.18
NJ,2020,3,560.74
NJ,2020,4,572.62
NJ,2021,1,586.57
NJ,2021,2,614.25
NJ,2021,3,644.42
NJ,2021,4,664.53
NM,1975,1,56.93
NM,1975,2,58.82
NM,1975,3,59.38
NM,1975,4,55.78
NM,1976,1,59.72
NM,1976,2,61.48
NM,1976,3,63.83
NM,1976,4,65.42
NM,1977,1,70.17
NM,1977,2,70.11
NM,1977,3,73.01
NM,1977,4,75.94
NM,1978,1,76.98
NM,1978,2,78.11
NM,1978,3,81.26
NM,1978,4,83.79
NM,1979,1,89.12
NM,1979,2,91.89
NM,1979,3,93.82
NM,1979,4,95.26
NM,1980,1,100
NM,1980,2,97.77
NM,1980,3,99.12
NM,1980,4,104.92
NM,1981,1,101.03
NM,1981,2,111.03
NM,1981,3,113.95
NM,1981,4,117.5
NM,1982,1,105.45
NM,1982,2,116.45
NM,1982,3,129.84
NM,1982,4,123.45
NM,1983,1,128.28
NM,1983,2,121.65
NM,1983,3,123.24
NM,1983,4,125.26
NM,1984,1,123.63
NM,1984,2,120.94
NM,1984,3,125.93
NM,1984,4,126.68
NM,1985,1,126.2
NM,1985,2,126.17
NM,1985,3,128.14
NM,1985,4,128.14
NM,1986,1,130.07
NM,1986,2,132.73
NM,1986,3,132.26
NM,1986,4,132.91
NM,1987,1,134.87
NM,1987,2,133.5
NM,1987,3,131.99
NM,1987,4,130.99
NM,1988,1,130.64
NM,1988,2,130.24
NM,1988,3,131.27
NM,1988,4,129.81
NM,1989,1,130.41
NM,1989,2,131.1
NM,1989,3,133.11
NM,1989,4,135.16
NM,1990,1,132.09
NM,1990,2,133.3
NM,1990,3,134.58
NM,1990,4,135.08
NM,1991,1,136.12
NM,1991,2,137.56
NM,1991,3,138.31
NM,1991,4,140.43
NM,1992,1,143.96
NM,1992,2,144.78
NM,1992,3,145.63
NM,1992,4,147.95
NM,1993,1,149.93
NM,1993,2,153.47
NM,1993,3,156.46
NM,1993,4,159.29
NM,1994,1,164.07
NM,1994,2,169.37
NM,1994,3,172.99
NM,1994,4,175.48
NM,1995,1,176.85
NM,1995,2,181.29
NM,1995,3,184.61
NM,1995,4,186
NM,1996,1,187.26
NM,1996,2,186.88
NM,1996,3,186.5
NM,1996,4,187.46
NM,1997,1,189.01
NM,1997,2,190
NM,1997,3,190.93
NM,1997,4,193.04
NM,1998,1,194.2
NM,1998,2,193.91
NM,1998,3,195.54
NM,1998,4,197.66
NM,1999,1,197.81
NM,1999,2,197.58
NM,1999,3,197.23
NM,1999,4,198.02
NM,2000,1,198.53
NM,2000,2,199.26
NM,2000,3,200.54
NM,2000,4,201.63
NM,2001,1,206.48
NM,2001,2,208.1
NM,2001,3,209.35
NM,2001,4,210.77
NM,2002,1,212.04
NM,2002,2,214.9
NM,2002,3,218.14
NM,2002,4,220.15
NM,2003,1,222.86
NM,2003,2,225.44
NM,2003,3,228.07
NM,2003,4,233.04
NM,2004,1,235.58
NM,2004,2,240.86
NM,2004,3,246.91
NM,2004,4,251.83
NM,2005,1,257.11
NM,2005,2,268.42
NM,2005,3,278.69
NM,2005,4,286.94
NM,2006,1,295.57
NM,2006,2,306.19
NM,2006,3,313.63
NM,2006,4,320.93
NM,2007,1,325.88
NM,2007,2,328.42
NM,2007,3,329.15
NM,2007,4,330.5
NM,2008,1,331.53
NM,2008,2,327.6
NM,2008,3,319.73
NM,2008,4,318.88
NM,2009,1,321.7
NM,2009,2,313.21
NM,2009,3,306.98
NM,2009,4,304.32
NM,2010,1,303.74
NM,2010,2,298.4
NM,2010,3,300.12
NM,2010,4,297.16
NM,2011,1,289.59
NM,2011,2,284.25
NM,2011,3,285.2
NM,2011,4,286.49
NM,2012,1,281.48
NM,2012,2,279.7
NM,2012,3,281.63
NM,2012,4,282.1
NM,2013,1,283.44
NM,2013,2,283.16
NM,2013,3,283.02
NM,2013,4,284.4
NM,2014,1,282.86
NM,2014,2,285.17
NM,2014,3,287.46
NM,2014,4,288.33
NM,2015,1,289.62
NM,2015,2,290.7
NM,2015,3,293.86
NM,2015,4,292.7
NM,2016,1,294.79
NM,2016,2,299.45
NM,2016,3,301.29
NM,2016,4,305.64
NM,2017,1,304.31
NM,2017,2,307.26
NM,2017,3,313.06
NM,2017,4,313.99
NM,2018,1,315.36
NM,2018,2,320.3
NM,2018,3,323.4
NM,2018,4,325.79
NM,2019,1,327.95
NM,2019,2,335.54
NM,2019,3,341.46
NM,2019,4,344.12
NM,2020,1,349.4
NM,2020,2,353.48
NM,2020,3,360.49
NM,2020,4,368.18
NM,2021,1,378.73
NM,2021,2,394.14
NM,2021,3,416.82
NM,2021,4,431.55
NV,1975,1,52.21
NV,1975,2,52.07
NV,1975,3,53.79
NV,1975,4,48.77
NV,1976,1,58.76
NV,1976,2,59.02
NV,1976,3,60.93
NV,1976,4,60.96
NV,1977,1,63.56
NV,1977,2,64.88
NV,1977,3,70.22
NV,1977,4,72.51
NV,1978,1,74.06
NV,1978,2,79.42
NV,1978,3,83.46
NV,1978,4,89.36
NV,1979,1,91.58
NV,1979,2,98.21
NV,1979,3,98.53
NV,1979,4,99.64
NV,1980,1,100
NV,1980,2,101.49
NV,1980,3,105.12
NV,1980,4,106.23
NV,1981,1,108.1
NV,1981,2,116.9
NV,1981,3,118.12
NV,1981,4,114.69
NV,1982,1,119.27
NV,1982,2,120.05
NV,1982,3,119.92
NV,1982,4,122.48
NV,1983,1,118.73
NV,1983,2,117.96
NV,1983,3,119.53
NV,1983,4,115.01
NV,1984,1,119.98
NV,1984,2,118.1
NV,1984,3,113.22
NV,1984,4,116.62
NV,1985,1,117.28
NV,1985,2,117.58
NV,1985,3,118.19
NV,1985,4,118.95
NV,1986,1,121.26
NV,1986,2,123.69
NV,1986,3,124.13
NV,1986,4,123.54
NV,1987,1,126.45
NV,1987,2,125.65
NV,1987,3,125.3
NV,1987,4,124.38
NV,1988,1,125.62
NV,1988,2,126.59
NV,1988,3,128.1
NV,1988,4,129.71
NV,1989,1,129.82
NV,1989,2,132.19
NV,1989,3,135.6
NV,1989,4,137.49
NV,1990,1,140.13
NV,1990,2,142.39
NV,1990,3,146.03
NV,1990,4,147.59
NV,1991,1,150.83
NV,1991,2,151.82
NV,1991,3,152.54
NV,1991,4,156.13
NV,1992,1,157.34
NV,1992,2,156.89
NV,1992,3,159.65
NV,1992,4,160.59
NV,1993,1,160.46
NV,1993,2,161.9
NV,1993,3,163.14
NV,1993,4,163.98
NV,1994,1,164.18
NV,1994,2,164.93
NV,1994,3,165.53
NV,1994,4,165.23
NV,1995,1,166.47
NV,1995,2,170.21
NV,1995,3,172.66
NV,1995,4,173.9
NV,1996,1,175.84
NV,1996,2,175.11
NV,1996,3,174.95
NV,1996,4,177.01
NV,1997,1,177.99
NV,1997,2,178.14
NV,1997,3,180.79
NV,1997,4,182.03
NV,1998,1,184.41
NV,1998,2,184.58
NV,1998,3,185.34
NV,1998,4,186.65
NV,1999,1,187.07
NV,1999,2,186.79
NV,1999,3,188.12
NV,1999,4,188.32
NV,2000,1,189.96
NV,2000,2,192.36
NV,2000,3,194.11
NV,2000,4,196.93
NV,2001,1,201.3
NV,2001,2,203.88
NV,2001,3,207.68
NV,2001,4,210.32
NV,2002,1,213.36
NV,2002,2,216.84
NV,2002,3,221.55
NV,2002,4,224.03
NV,2003,1,228.08
NV,2003,2,232.57
NV,2003,3,239.25
NV,2003,4,253.55
NV,2004,1,266.95
NV,2004,2,291.23
NV,2004,3,328.46
NV,2004,4,340.93
NV,2005,1,354.63
NV,2005,2,373.39
NV,2005,3,386.54
NV,2005,4,400.89
NV,2006,1,409.88
NV,2006,2,410.57
NV,2006,3,411.94
NV,2006,4,410.88
NV,2007,1,408.09
NV,2007,2,399.56
NV,2007,3,386.25
NV,2007,4,376.16
NV,2008,1,355.38
NV,2008,2,326.95
NV,2008,3,294.02
NV,2008,4,278.55
NV,2009,1,276.66
NV,2009,2,256.94
NV,2009,3,239.17
NV,2009,4,231.96
NV,2010,1,223.09
NV,2010,2,215.27
NV,2010,3,216.68
NV,2010,4,210.87
NV,2011,1,199.42
NV,2011,2,185.89
NV,2011,3,184.71
NV,2011,4,184.92
NV,2012,1,183.24
NV,2012,2,182.41
NV,2012,3,187.11
NV,2012,4,192.08
NV,2013,1,198.32
NV,2013,2,210.75
NV,2013,3,224
NV,2013,4,233.77
NV,2014,1,239.56
NV,2014,2,247.34
NV,2014,3,256.35
NV,2014,4,259.91
NV,2015,1,265.89
NV,2015,2,274.42
NV,2015,3,281.95
NV,2015,4,288.74
NV,2016,1,292.23
NV,2016,2,299.67
NV,2016,3,308.62
NV,2016,4,312.48
NV,2017,1,316.95
NV,2017,2,326.76
NV,2017,3,338.39
NV,2017,4,346.76
NV,2018,1,357.48
NV,2018,2,372.76
NV,2018,3,383.64
NV,2018,4,389.5
NV,2019,1,392.04
NV,2019,2,398.03
NV,2019,3,401.02
NV,2019,4,404.16
NV,2020,1,408.56
NV,2020,2,413.23
NV,2020,3,419.74
NV,2020,4,429.06
NV,2021,1,443.97
NV,2021,2,472.93
NV,2021,3,509.69
NV,2021,4,531.22
NY,1975,1,78.41
NY,1975,2,75.72
NY,1975,3,77.64
NY,1975,4,79.78
NY,1976,1,73.01
NY,1976,2,74.89
NY,1976,3,75.52
NY,1976,4,73.87
NY,1977,1,77.75
NY,1977,2,82.88
NY,1977,3,82.4
NY,1977,4,84.53
NY,1978,1,83.27
NY,1978,2,87.48
NY,1978,3,83.92
NY,1978,4,83.81
NY,1979,1,96.59
NY,1979,2,95.85
NY,1979,3,94.71
NY,1979,4,98.11
NY,1980,1,100
NY,1980,2,107.01
NY,1980,3,114.72
NY,1980,4,111.17
NY,1981,1,111.96
NY,1981,2,108.35
NY,1981,3,115.6
NY,1981,4,114.27
NY,1982,1,123.33
NY,1982,2,125.1
NY,1982,3,122.33
NY,1982,4,126.38
NY,1983,1,128.67
NY,1983,2,132.7
NY,1983,3,138.15
NY,1983,4,147.02
NY,1984,1,150.58
NY,1984,2,156.49
NY,1984,3,162.04
NY,1984,4,169.1
NY,1985,1,176.11
NY,1985,2,184.45
NY,1985,3,190.99
NY,1985,4,198.48
NY,1986,1,206.38
NY,1986,2,217
NY,1986,3,226.86
NY,1986,4,237.07
NY,1987,1,246.45
NY,1987,2,255.05
NY,1987,3,266.74
NY,1987,4,270.67
NY,1988,1,277.04
NY,1988,2,280.52
NY,1988,3,282.59
NY,1988,4,283.4
NY,1989,1,283.16
NY,1989,2,282.64
NY,1989,3,285.67
NY,1989,4,286.32
NY,1990,1,286.32
NY,1990,2,283.09
NY,1990,3,281.45
NY,1990,4,278.5
NY,1991,1,278.1
NY,1991,2,279.92
NY,1991,3,279.02
NY,1991,4,281.27
NY,1992,1,286.55
NY,1992,2,282.6
NY,1992,3,285.74
NY,1992,4,287.77
NY,1993,1,282.45
NY,1993,2,289.11
NY,1993,3,288.19
NY,1993,4,289.32
NY,1994,1,286.01
NY,1994,2,282.21
NY,1994,3,280.7
NY,1994,4,275.51
NY,1995,1,274.17
NY,1995,2,278.86
NY,1995,3,283.53
NY,1995,4,282.66
NY,1996,1,287.46
NY,1996,2,285.71
NY,1996,3,283.69
NY,1996,4,283.39
NY,1997,1,283.5
NY,1997,2,286.86
NY,1997,3,289.32
NY,1997,4,292.24
NY,1998,1,298.79
NY,1998,2,301.05
NY,1998,3,303.35
NY,1998,4,307.46
NY,1999,1,309.82
NY,1999,2,315.53
NY,1999,3,324.5
NY,1999,4,330.65
NY,2000,1,335.38
NY,2000,2,345.44
NY,2000,3,355.55
NY,2000,4,361
NY,2001,1,369.12
NY,2001,2,377.31
NY,2001,3,387.66
NY,2001,4,394.52
NY,2002,1,404.17
NY,2002,2,416.99
NY,2002,3,429.63
NY,2002,4,438.88
NY,2003,1,448.72
NY,2003,2,459.6
NY,2003,3,466.66
NY,2003,4,488.6
NY,2004,1,498.88
NY,2004,2,513.56
NY,2004,3,538.6
NY,2004,4,552.19
NY,2005,1,566.86
NY,2005,2,585.68
NY,2005,3,604.84
NY,2005,4,618.52
NY,2006,1,629.52
NY,2006,2,631.47
NY,2006,3,630.8
NY,2006,4,638.89
NY,2007,1,641.98
NY,2007,2,639.88
NY,2007,3,630.7
NY,2007,4,632.65
NY,2008,1,636.05
NY,2008,2,623.98
NY,2008,3,607.77
NY,2008,4,602.04
NY,2009,1,609.23
NY,2009,2,596.14
NY,2009,3,581.93
NY,2009,4,576.77
NY,2010,1,573.07
NY,2010,2,569.48
NY,2010,3,577.54
NY,2010,4,577.34
NY,2011,1,568.64
NY,2011,2,560.51
NY,2011,3,558.09
NY,2011,4,562.43
NY,2012,1,558.13
NY,2012,2,552.5
NY,2012,3,554.3
NY,2012,4,556.17
NY,2013,1,556.87
NY,2013,2,558.41
NY,2013,3,561.13
NY,2013,4,560.34
NY,2014,1,560.89
NY,2014,2,566.5
NY,2014,3,574.93
NY,2014,4,578.17
NY,2015,1,583.66
NY,2015,2,588.35
NY,2015,3,593.52
NY,2015,4,594.33
NY,2016,1,597.55
NY,2016,2,607.1
NY,2016,3,615.42
NY,2016,4,620.86
NY,2017,1,622.68
NY,2017,2,632.98
NY,2017,3,645.51
NY,2017,4,651.54
NY,2018,1,658.62
NY,2018,2,666.45
NY,2018,3,677.69
NY,2018,4,678.06
NY,2019,1,683.57
NY,2019,2,694.65
NY,2019,3,704.93
NY,2019,4,712.41
NY,2020,1,719.08
NY,2020,2,724.91
NY,2020,3,736.83
NY,2020,4,752.77
NY,2021,1,770.8
NY,2021,2,797.68
NY,2021,3,838.79
NY,2021,4,857.97
OH,1975,1,65.02
OH,1975,2,64.75
OH,1975,3,64.43
OH,1975,4,65.99
OH,1976,1,66.58
OH,1976,2,68.73
OH,1976,3,71.09
OH,1976,4,72.37
OH,1977,1,73.2
OH,1977,2,75.27
OH,1977,3,78.87
OH,1977,4,81.18
OH,1978,1,83.23
OH,1978,2,86.48
OH,1978,3,89.09
OH,1978,4,91.42
OH,1979,1,95.71
OH,1979,2,98.57
OH,1979,3,99.2
OH,1979,4,100.79
OH,1980,1,100
OH,1980,2,99.75
OH,1980,3,102.11
OH,1980,4,103.47
OH,1981,1,103.36
OH,1981,2,103.67
OH,1981,3,103.25
OH,1981,4,100.34
OH,1982,1,89.17
OH,1982,2,96.72
OH,1982,3,99.13
OH,1982,4,103
OH,1983,1,102.35
OH,1983,2,105.4
OH,1983,3,106.12
OH,1983,4,105.69
OH,1984,1,106.1
OH,1984,2,107.26
OH,1984,3,107.32
OH,1984,4,107.53
OH,1985,1,108.18
OH,1985,2,109.41
OH,1985,3,110.69
OH,1985,4,111.56
OH,1986,1,113.05
OH,1986,2,114.58
OH,1986,3,116.43
OH,1986,4,117.98
OH,1987,1,120.21
OH,1987,2,122.65
OH,1987,3,125.09
OH,1987,4,126.34
OH,1988,1,128.51
OH,1988,2,131.2
OH,1988,3,132.38
OH,1988,4,133.59
OH,1989,1,135.23
OH,1989,2,136.57
OH,1989,3,139.49
OH,1989,4,140.51
OH,1990,1,142.04
OH,1990,2,143.34
OH,1990,3,145.33
OH,1990,4,145.68
OH,1991,1,147.35
OH,1991,2,149.38
OH,1991,3,150.41
OH,1991,4,152.64
OH,1992,1,154.31
OH,1992,2,155.35
OH,1992,3,157.49
OH,1992,4,159.02
OH,1993,1,159.77
OH,1993,2,161.61
OH,1993,3,163.55
OH,1993,4,165.53
OH,1994,1,167.41
OH,1994,2,170.2
OH,1994,3,171.18
OH,1994,4,172.67
OH,1995,1,173.62
OH,1995,2,176.92
OH,1995,3,180.01
OH,1995,4,182.24
OH,1996,1,184.85
OH,1996,2,186.6
OH,1996,3,187.92
OH,1996,4,189.8
OH,1997,1,192.3
OH,1997,2,193.81
OH,1997,3,196.52
OH,1997,4,198.93
OH,1998,1,201.28
OH,1998,2,203.17
OH,1998,3,205.67
OH,1998,4,207.89
OH,1999,1,210.05
OH,1999,2,211.89
OH,1999,3,212.55
OH,1999,4,213.95
OH,2000,1,216.17
OH,2000,2,218.78
OH,2000,3,221.44
OH,2000,4,224.3
OH,2001,1,228.58
OH,2001,2,230.93
OH,2001,3,233.1
OH,2001,4,235.02
OH,2002,1,236.99
OH,2002,2,238.62
OH,2002,3,240.99
OH,2002,4,242.56
OH,2003,1,244.33
OH,2003,2,246.1
OH,2003,3,248.11
OH,2003,4,251.51
OH,2004,1,253.07
OH,2004,2,254.58
OH,2004,3,257.53
OH,2004,4,260.19
OH,2005,1,262.51
OH,2005,2,264.59
OH,2005,3,267.14
OH,2005,4,267.46
OH,2006,1,267.53
OH,2006,2,266.43
OH,2006,3,265.81
OH,2006,4,266.86
OH,2007,1,266.93
OH,2007,2,265.37
OH,2007,3,262.42
OH,2007,4,262.39
OH,2008,1,263.59
OH,2008,2,259.59
OH,2008,3,253.14
OH,2008,4,253.68
OH,2009,1,258.28
OH,2009,2,252.43
OH,2009,3,247.41
OH,2009,4,247
OH,2010,1,244.2
OH,2010,2,242.37
OH,2010,3,245.66
OH,2010,4,244.61
OH,2011,1,237.16
OH,2011,2,233.61
OH,2011,3,236.52
OH,2011,4,237.23
OH,2012,1,234.41
OH,2012,2,233.25
OH,2012,3,235.45
OH,2012,4,234.92
OH,2013,1,233.88
OH,2013,2,234.57
OH,2013,3,235.76
OH,2013,4,235.53
OH,2014,1,235.94
OH,2014,2,241.12
OH,2014,3,243.89
OH,2014,4,244.89
OH,2015,1,246.33
OH,2015,2,250.38
OH,2015,3,253.03
OH,2015,4,253.64
OH,2016,1,254.89
OH,2016,2,259.43
OH,2016,3,264.6
OH,2016,4,264.3
OH,2017,1,265.69
OH,2017,2,273.24
OH,2017,3,276.79
OH,2017,4,277.65
OH,2018,1,281.73
OH,2018,2,287.66
OH,2018,3,291.92
OH,2018,4,292.49
OH,2019,1,295.97
OH,2019,2,302.15
OH,2019,3,306.68
OH,2019,4,309.4
OH,2020,1,314.02
OH,2020,2,316.76
OH,2020,3,324.32
OH,2020,4,332.18
OH,2021,1,338.26
OH,2021,2,355.36
OH,2021,3,373.64
OH,2021,4,382.33
OK,1975,1,52.13
OK,1975,2,53.29
OK,1975,3,52.71
OK,1975,4,54.69
OK,1976,1,54.75
OK,1976,2,60.95
OK,1976,3,59.22
OK,1976,4,62.29
OK,1977,1,64.18
OK,1977,2,63.77
OK,1977,3,68.05
OK,1977,4,69.83
OK,1978,1,71.81
OK,1978,2,78.1
OK,1978,3,81.75
OK,1978,4,84.7
OK,1979,1,88.61
OK,1979,2,91.01
OK,1979,3,94.04
OK,1979,4,96.08
OK,1980,1,100
OK,1980,2,99.19
OK,1980,3,104.04
OK,1980,4,102.09
OK,1981,1,103.05
OK,1981,2,106.65
OK,1981,3,111.98
OK,1981,4,113.61
OK,1982,1,116.77
OK,1982,2,119.22
OK,1982,3,120.15
OK,1982,4,123.21
OK,1983,1,124.26
OK,1983,2,125.98
OK,1983,3,127.05
OK,1983,4,126.64
OK,1984,1,122.42
OK,1984,2,122.55
OK,1984,3,120.46
OK,1984,4,120.09
OK,1985,1,119.11
OK,1985,2,117.29
OK,1985,3,117.52
OK,1985,4,114.43
OK,1986,1,116.36
OK,1986,2,117.48
OK,1986,3,113.19
OK,1986,4,111.68
OK,1987,1,111.62
OK,1987,2,108.35
OK,1987,3,102.95
OK,1987,4,100.48
OK,1988,1,98.31
OK,1988,2,99.31
OK,1988,3,97.48
OK,1988,4,97.86
OK,1989,1,98.46
OK,1989,2,99.92
OK,1989,3,101.5
OK,1989,4,100.66
OK,1990,1,100.5
OK,1990,2,101.53
OK,1990,3,101.44
OK,1990,4,101.13
OK,1991,1,102.87
OK,1991,2,104.13
OK,1991,3,104.41
OK,1991,4,106.29
OK,1992,1,107.02
OK,1992,2,106.96
OK,1992,3,108.55
OK,1992,4,109.04
OK,1993,1,109.43
OK,1993,2,111.41
OK,1993,3,112.94
OK,1993,4,114.61
OK,1994,1,115.16
OK,1994,2,117.24
OK,1994,3,117.39
OK,1994,4,117.55
OK,1995,1,118.21
OK,1995,2,120.36
OK,1995,3,122.37
OK,1995,4,122.79
OK,1996,1,124.44
OK,1996,2,125.22
OK,1996,3,126.12
OK,1996,4,126.84
OK,1997,1,127.69
OK,1997,2,128.29
OK,1997,3,130.02
OK,1997,4,131.87
OK,1998,1,133.57
OK,1998,2,134.71
OK,1998,3,136.08
OK,1998,4,138.35
OK,1999,1,138.94
OK,1999,2,140.31
OK,1999,3,142.39
OK,1999,4,142.42
OK,2000,1,143.87
OK,2000,2,145.59
OK,2000,3,147.93
OK,2000,4,148.92
OK,2001,1,152.33
OK,2001,2,153.84
OK,2001,3,155.49
OK,2001,4,157.25
OK,2002,1,158.11
OK,2002,2,159.65
OK,2002,3,161.85
OK,2002,4,163.76
OK,2003,1,164.79
OK,2003,2,166.87
OK,2003,3,168.02
OK,2003,4,169.64
OK,2004,1,171.69
OK,2004,2,173.18
OK,2004,3,174.51
OK,2004,4,177.44
OK,2005,1,178.7
OK,2005,2,181.62
OK,2005,3,184.98
OK,2005,4,187.15
OK,2006,1,188.48
OK,2006,2,190.92
OK,2006,3,192.38
OK,2006,4,195.18
OK,2007,1,197.54
OK,2007,2,198.41
OK,2007,3,201.1
OK,2007,4,202.86
OK,2008,1,203.93
OK,2008,2,205.07
OK,2008,3,203.34
OK,2008,4,203.56
OK,2009,1,206.85
OK,2009,2,205.03
OK,2009,3,203.84
OK,2009,4,204.4
OK,2010,1,202.89
OK,2010,2,202.66
OK,2010,3,204.66
OK,2010,4,204.04
OK,2011,1,199.89
OK,2011,2,199.88
OK,2011,3,199.45
OK,2011,4,202.3
OK,2012,1,202.47
OK,2012,2,202.2
OK,2012,3,203.77
OK,2012,4,205
OK,2013,1,205.05
OK,2013,2,206.9
OK,2013,3,207.85
OK,2013,4,207.42
OK,2014,1,209.82
OK,2014,2,211.43
OK,2014,3,214.29
OK,2014,4,215.43
OK,2015,1,217.22
OK,2015,2,220.31
OK,2015,3,222.66
OK,2015,4,223.91
OK,2016,1,224.06
OK,2016,2,226.27
OK,2016,3,228.67
OK,2016,4,228.53
OK,2017,1,231.51
OK,2017,2,234.61
OK,2017,3,235.76
OK,2017,4,236.58
OK,2018,1,237.56
OK,2018,2,240.86
OK,2018,3,242.32
OK,2018,4,243.1
OK,2019,1,246.31
OK,2019,2,248.17
OK,2019,3,252.82
OK,2019,4,254.47
OK,2020,1,258.2
OK,2020,2,259.86
OK,2020,3,263.65
OK,2020,4,268.62
OK,2021,1,273.91
OK,2021,2,285.93
OK,2021,3,301.49
OK,2021,4,310.42
OR,1975,1,51.12
OR,1975,2,51.49
OR,1975,3,54.17
OR,1975,4,53.41
OR,1976,1,57.16
OR,1976,2,56.9
OR,1976,3,59.98
OR,1976,4,63.53
OR,1977,1,67.12
OR,1977,2,69.04
OR,1977,3,74.01
OR,1977,4,78.14
OR,1978,1,79.99
OR,1978,2,84.63
OR,1978,3,88.15
OR,1978,4,91.97
